night,run,field,filter,seeing,ellipt,sky,sources
20151103,r1155264,wolf1346,r,1.12,0.101,80.7,122
20151103,r1155265,wolf1346,U,1.23,0.058,74.9,15
20151103,r1155266,wolf1346,g,1.26,0.049,75.2,59
20151103,r1155267,uvex_4153o,r,1.10,0.058,210.6,276
20151103,r1155268,uvex_4153o,U,1.40,0.072,120.5,25
20151103,r1155269,uvex_4153o,g,1.40,0.112,144.5,58
20151103,r1155270,uvex_4158o,r,1.80,0.119,198.6,352
20151103,r1155271,uvex_4158o,U,1.48,0.082,114.8,54
20151103,r1155272,uvex_4158o,g,1.28,0.050,140.6,482
20151103,r1155273,uvex_4160o,r,1.45,0.105,198.1,146
20151103,r1155274,uvex_4160o,U,1.58,0.101,111.3,22
20151103,r1155275,uvex_4160o,g,1.35,0.042,132.7,56
20151103,r1155276,uvex_4192,r,1.14,0.081,191.2,127
20151103,r1155277,uvex_4192,U,1.30,0.078,107.7,33
20151103,r1155278,uvex_4192,g,1.26,0.084,131.2,60
20151103,r1155279,uvex_4196,r,1.16,0.092,201.5,234
20151103,r1155280,uvex_4196,U,1.41,0.092,103.1,26
20151103,r1155281,uvex_4196,g,1.33,0.093,136.3,61
20151103,r1155282,uvex_4200,r,1.03,0.096,184.8,563
20151103,r1155283,uvex_4200,U,1.40,0.131,107.1,40
20151103,r1155284,uvex_4200,g,1.48,0.117,129.5,118
20151103,r1155285,uvex_4201,r,1.25,0.101,199.8,77
20151103,r1155286,uvex_4201,U,1.41,0.125,108.7,24
20151103,r1155287,uvex_4201,g,1.36,0.111,132.4,46
20151103,r1155288,uvex_4205,r,1.40,0.113,201.1,91
20151103,r1155289,uvex_4205,U,1.40,0.038,109.4,8
20151103,r1155290,uvex_4205,g,1.40,0.080,137.9,39
20151103,r1155291,uvex_4218,r,1.25,0.116,204.2,46
20151103,r1155292,uvex_4218,U,1.41,0.047,107.9,11
20151103,r1155293,uvex_4218,g,1.34,0.070,135.9,42
20151103,r1155294,uvex_4218o,r,1.33,0.111,191.1,48
20151103,r1155295,uvex_4218o,U,1.54,0.110,109.0,15
20151103,r1155296,uvex_4218o,g,1.41,0.054,132.4,42
20151103,r1155297,uvex_4244,r,0.91,0.072,186.3,1253
20151103,r1155298,uvex_4244,U,1.48,0.103,106.9,13
20151103,r1155299,uvex_4244,g,1.05,0.075,131.0,430
20151103,r1155300,uvex_4259,r,1.21,0.104,192.1,75
20151103,r1155301,uvex_4259,U,1.44,0.094,109.8,19
20151103,r1155302,uvex_4259,g,1.36,0.104,132.4,48
20151103,r1155303,uvex_4260o,r,1.23,0.091,192.1,289
20151103,r1155304,uvex_4260o,U,1.42,0.035,108.0,8
20151103,r1155305,uvex_4260o,g,1.24,0.061,122.4,148
20151103,r1155306,uvex_4290,r,1.09,0.077,195.4,107
20151103,r1155307,uvex_4290,U,1.41,0.039,106.0,8
20151103,r1155308,uvex_4290,g,1.49,0.110,131.5,40
20151103,r1155309,uvex_4290o,r,1.46,0.120,206.4,56
20151103,r1155310,uvex_4290o,U,1.60,0.102,106.9,17
20151103,r1155311,uvex_4290o,g,1.38,0.094,132.3,52
20151103,r1155312,uvex_4302,r,1.42,0.072,203.6,88
20151103,r1155313,uvex_4302,U,1.50,0.087,106.9,21
20151103,r1155314,uvex_4302,g,1.46,0.075,132.9,49
20151103,r1155315,uvex_4307o,r,1.21,0.094,200.4,1182
20151103,r1155316,uvex_4307o,U,1.73,0.126,101.8,46
20151103,r1155317,uvex_4307o,g,1.41,0.070,123.9,483
20151103,r1155318,uvex_4308,r,1.23,0.103,182.6,709
20151103,r1155319,uvex_4308,U,1.49,0.077,103.2,75
20151103,r1155320,uvex_4308,g,1.74,0.122,129.7,155
20151103,r1155321,uvex_4445,r,1.11,0.083,160.1,217
20151103,r1155322,uvex_4445,U,1.39,0.113,94.2,19
20151103,r1155323,uvex_4445,g,1.28,0.104,118.2,102
20151103,r1155324,uvex_5999o,r,0.93,0.094,147.0,549
20151103,r1155325,uvex_5999o,U,1.15,0.117,100.9,113
20151103,r1155326,uvex_5999o,g,1.01,0.088,118.7,316
20151103,r1155327,uvex_5544o,r,1.02,0.069,168.6,1553
20151103,r1155328,uvex_5544o,U,1.46,0.130,102.6,83
20151103,r1155329,uvex_5544o,g,1.22,0.085,115.3,681
20151103,r1155330,uvex_5570o,r,0.79,0.073,160.0,2682
20151103,r1155331,uvex_5570o,U,1.11,0.119,106.1,206
20151103,r1155332,uvex_5570o,g,1.00,0.118,119.9,914
20151103,r1155333,uvex_5594,r,1.23,0.125,144.7,725
20151103,r1155334,uvex_5594,U,1.24,0.096,99.5,158
20151103,r1155335,uvex_5594,g,1.06,0.059,121.5,857
20151103,r1155336,uvex_5655,r,0.83,0.092,167.6,1278
20151103,r1155337,uvex_5655,U,1.18,0.127,107.0,112
20151103,r1155338,uvex_5655,g,1.05,0.072,92.0,646
20151103,r1155339,uvex_5657,r,0.93,0.082,164.0,1714
20151103,r1155340,uvex_5657,U,1.29,0.125,107.8,38
20151103,r1155341,uvex_5657,g,1.27,0.116,124.6,523
20151103,r1155342,uvex_5657o,r,1.00,0.086,153.5,1373
20151103,r1155343,uvex_5657o,U,1.39,0.051,107.3,15
20151103,r1155344,uvex_5657o,g,1.17,0.092,123.5,682
20151103,r1155345,uvex_5663o,r,1.05,0.098,184.8,1380
20151103,r1155346,uvex_5663o,U,1.23,0.129,107.5,141
20151103,r1155347,uvex_5663o,g,1.18,0.111,129.1,712
20151103,r1155348,2013PF10,,1.47,0.119,273.7,66
20151103,r1155349,2013PF10,,1.27,0.072,276.3,96
20151103,r1155350,2013PF10,,1.14,0.078,264.6,100
20151103,r1155351,2013PF10,,1.29,0.115,277.4,69
20151103,r1155352,2013PF10,,1.21,0.079,279.0,100
20151103,r1155353,2013PF10,,1.52,0.133,279.9,42
20151103,r1155354,2013PF10,,1.25,0.095,280.7,94
20151103,r1155355,2013PF10,,1.33,0.100,281.0,81
20151103,r1155356,2006VX2L,,1.30,0.057,218.0,60
20151103,r1155357,2006VX2L,,1.48,0.117,217.6,49
20151103,r1155358,2006VX2L,,1.42,0.021,222.9,5
20151103,r1155359,2006VX2L,,1.42,0.034,219.8,4
20151103,r1155360,2006VX2L,,1.73,0.063,219.8,7
20151103,r1155361,2006VX2L,,1.32,0.088,215.8,56
20151103,r1155362,2006VX2L,,1.11,0.055,214.4,60
20151103,r1155363,2006VX2L,,1.19,0.095,215.5,60
20151103,r1155364,2006VX2L,,1.71,0.132,216.1,21
20151103,r1155365,2006VX2L,,1.45,0.033,204.4,6
20151103,r1155366,2006VX2R,,1.39,0.027,263.9,6
20151103,r1155367,2006VX2R,,1.39,0.134,281.4,40
20151103,r1155368,2006VX2R,,1.38,0.010,283.1,5
20151103,r1155369,2006VX2R,,1.42,0.132,281.4,19
20151103,r1155370,2006VX2R,,1.40,0.031,280.9,6
20151103,r1155371,2006VX2R,,1.34,0.130,276.4,42
20151103,r1155372,2006VX2R,,-1.43,0.007,278.2,5
20151103,r1155373,2006VX2R,,1.46,0.132,274.3,26
20151103,r1155374,2014WS365,,1.07,0.060,223.0,146
20151103,r1155375,2014WS365,,1.20,0.118,223.0,131
20151103,r1155376,2014WS365,,1.07,0.069,224.0,145
20151103,r1155377,2014WS365,,1.25,0.101,224.2,119
20151103,r1155378,2014WS365,,1.17,0.077,223.0,127
20151103,r1155379,2014WS365,,1.13,0.104,223.4,133
20151103,r1155380,2006FG36,,1.18,0.102,236.3,87
20151103,r1155381,2006FG36,,1.33,0.127,237.4,69
20151103,r1155382,2006FG36,,1.22,0.104,237.6,82
20151103,r1155383,2006FG36,,1.16,0.086,237.6,91
20151103,r1155384,2006FG36,,1.24,0.131,237.6,59
20151103,r1155385,2006FG36,,1.19,0.095,237.5,89
20151103,r1155386,2006FG36,,1.20,0.091,237.5,87
20151103,r1155387,2006FG36,,1.16,0.081,237.7,89
20151103,r1155388,feige110,r,0.96,0.063,82.8,22
20151103,r1155389,feige110,U,1.11,0.062,76.5,5
20151103,r1155390,feige110,g,1.27,0.066,77.9,11
20151103,r1155391,uvex_6946o,r,1.19,0.062,163.5,654
20151103,r1155392,uvex_6946o,U,1.42,0.095,109.4,77
20151103,r1155393,uvex_6946o,g,1.55,0.098,120.4,283
20151103,r1155394,uvex_7008,r,1.18,0.116,158.6,423
20151103,r1155395,uvex_7008,U,1.18,0.073,108.5,99
20151103,r1155396,uvex_7008,g,1.21,0.061,116.9,313
20151103,r1155397,uvex_7028,r,0.97,0.066,164.2,520
20151103,r1155398,uvex_7028,U,1.24,0.090,110.6,70
20151103,r1155399,uvex_7028,g,1.14,0.050,118.7,224
20151103,r1155400,uvex_7028o,r,1.05,0.070,151.9,419
20151103,r1155401,uvex_7028o,U,1.19,0.073,110.7,68
20151103,r1155402,uvex_7028o,g,1.16,0.061,117.5,188
20151103,r1155403,uvex_7036,r,1.15,0.075,167.1,238
20151103,r1155404,uvex_7036,U,1.35,0.118,111.4,40
20151103,r1155405,uvex_7036,g,1.33,0.036,118.8,117
20151103,r1155406,uvex_7036o,r,1.14,0.092,167.1,180
20151103,r1155407,uvex_7036o,U,1.36,0.092,109.0,41
20151103,r1155408,uvex_7036o,g,1.27,0.047,118.5,113
20151103,r1155409,uvex_7045,r,1.15,0.087,162.4,341
20151103,r1155410,uvex_7045,U,1.37,0.103,108.6,58
20151103,r1155411,uvex_7045,g,1.33,0.066,115.2,155
20151103,r1155412,uvex_7045o,r,1.12,0.073,164.2,352
20151103,r1155413,uvex_7045o,U,1.30,0.064,106.9,52
20151103,r1155414,uvex_7045o,g,1.30,0.051,115.6,161
20151103,r1155415,uvex_7054,r,1.14,0.075,171.1,270
20151103,r1155416,uvex_7054,U,1.29,0.065,110.1,71
20151103,r1155417,uvex_7054,g,1.31,0.059,117.0,111
20151103,r1155418,uvex_7098,r,1.07,0.091,164.7,403
20151103,r1155419,uvex_7098,U,1.16,0.079,108.8,53
20151103,r1155420,uvex_7098,g,1.13,0.048,106.6,207
20151103,r1155421,uvex_7098o,r,1.12,0.091,172.3,387
20151103,r1155422,uvex_7098o,U,1.25,0.088,109.4,48
20151103,r1155423,uvex_7098o,g,1.11,0.078,118.2,203
20151103,r1155424,uvex_7105,r,1.11,0.095,176.9,799
20151103,r1155425,uvex_7105,U,1.27,0.111,111.0,63
20151103,r1155426,uvex_7105,g,1.18,0.086,122.3,427
20151103,r1155427,uvex_7105o,r,1.07,0.100,169.5,651
20151103,r1155428,uvex_7105o,U,1.27,0.120,110.1,51
20151103,r1155429,uvex_7105o,g,1.27,0.091,119.4,311
20151103,r1155430,uvex_7111,r,1.17,0.059,170.4,1193
20151103,r1155431,uvex_7111,U,1.22,0.053,102.9,220
20151103,r1155432,uvex_7111,g,1.14,0.069,121.4,849
20151103,r1155433,uvex_1049,r,1.17,0.107,162.0,189
20151103,r1155434,uvex_1049,U,1.31,0.071,109.7,32
20151103,r1155435,uvex_1049,g,1.10,0.077,119.8,156
20151103,r1155436,uvex_1050,r,1.10,0.116,148.3,284
20151103,r1155437,uvex_1050,U,1.28,0.076,114.4,57
20151103,r1155438,uvex_1050,g,1.14,0.077,115.4,139
20151103,r1155439,uvex_1050o,r,1.25,0.123,162.1,208
20151103,r1155440,uvex_1050o,U,1.28,0.070,110.9,59
20151103,r1155441,uvex_1050o,g,1.25,0.078,121.5,129
20151103,r1155442,uvex_1075o,r,1.17,0.101,164.7,247
20151103,r1155443,uvex_1075o,U,1.28,0.068,108.9,50
20151103,r1155444,uvex_1075o,g,1.19,0.070,119.9,137
20151103,r1155445,uvex_1152o,r,1.19,0.097,163.7,200
20151103,r1155446,uvex_1152o,U,1.30,0.064,110.6,45
20151103,r1155447,uvex_1152o,g,1.20,0.075,122.2,113
20151103,r1155448,uvex_1156o,r,1.12,0.111,143.0,303
20151103,r1155449,uvex_1156o,U,1.38,0.071,107.3,37
20151103,r1155450,uvex_1156o,g,1.22,0.079,123.1,126
20151103,r1155451,uvex_1177,r,1.20,0.077,163.9,164
20151103,r1155452,uvex_1177,U,1.28,0.084,115.1,51
20151103,r1155453,uvex_1177,g,1.26,0.080,122.2,101
20151103,r1155454,uvex_1202o,r,1.14,0.086,163.6,385
20151103,r1155455,uvex_1202o,U,1.28,0.073,114.9,39
20151103,r1155456,uvex_1202o,g,1.14,0.061,122.8,193
20151103,r1155457,uvex_1227o,r,1.15,0.066,151.6,286
20151103,r1155458,uvex_1227o,U,1.44,0.075,118.2,50
20151103,r1155459,uvex_1227o,g,1.23,0.081,123.2,138
20151103,r1155460,uvex_1229o,r,1.12,0.079,163.9,173
20151103,r1155461,uvex_1229o,U,1.30,0.068,117.2,47
20151103,r1155462,uvex_1229o,g,1.24,0.058,126.6,103
20151103,r1155463,uvex_1233,r,1.16,0.084,161.5,455
20151103,r1155464,uvex_1233,U,1.23,0.059,117.9,52
20151103,r1155465,uvex_1233,g,1.15,0.069,128.3,240
20151103,r1155466,uvex_1233o,r,1.02,0.060,153.8,491
20151103,r1155467,uvex_1233o,U,1.26,0.046,119.6,52
20151103,r1155468,uvex_1233o,g,1.19,0.096,124.1,216
20151103,r1155469,uvex_1235o,r,1.16,0.081,165.9,228
20151103,r1155470,uvex_1235o,U,1.27,0.053,120.5,39
20151103,r1155471,uvex_1235o,g,1.18,0.054,132.8,111
20151103,r1155472,uvex_1236,r,1.12,0.052,169.5,379
20151103,r1155473,uvex_1236,U,1.31,0.056,120.1,42
20151103,r1155474,uvex_1236,g,1.14,0.051,127.0,204
20151103,r1155475,uvex_1236o,r,0.99,0.067,172.4,469
20151103,r1155476,uvex_1236o,U,1.20,0.053,124.0,48
20151103,r1155477,uvex_1236o,g,1.06,0.060,137.8,231
20151103,r1155478,uvex_1237,r,1.10,0.070,174.4,328
20151103,r1155479,uvex_1237,U,1.19,0.039,125.7,39
20151103,r1155480,uvex_1237,g,1.19,0.067,143.9,155
20151103,r1155481,uvex_1237o,r,1.10,0.083,127.0,297
20151103,r1155482,uvex_1237o,U,1.25,0.066,126.9,44
20151103,r1155483,uvex_1237o,g,1.14,0.063,147.0,153
20151103,r1155484,uvex_1242,r,1.05,0.055,177.6,291
20151103,r1155485,uvex_1242,U,1.24,0.058,128.2,52
20151103,r1155486,uvex_1242,g,1.21,0.060,149.2,134
20151103,r1155487,uvex_1242o,r,1.04,0.060,184.5,318
20151103,r1155488,uvex_1242o,U,1.28,0.066,128.4,46
20151103,r1155489,uvex_1242o,g,1.12,0.066,151.1,149
20151103,r1155490,uvex_1275,r,1.05,0.062,180.2,318
20151103,r1155491,uvex_1275,U,1.27,0.062,133.2,48
20151103,r1155492,uvex_1275,g,1.07,0.072,150.9,160
20151103,r1155493,uvex_1275o,r,1.02,0.067,164.3,374
20151103,r1155494,uvex_1275o,U,1.16,0.055,135.0,50
20151103,r1155495,uvex_1275o,g,1.12,0.080,157.4,136
20151103,r1155496,uvex_1276o,r,1.06,0.086,187.0,289
20151103,r1155497,uvex_1276o,U,1.21,0.062,136.2,39
20151103,r1155498,uvex_1276o,g,1.08,0.046,154.1,125
20151103,r1155499,uvex_1277,r,1.08,0.075,182.8,257
20151103,r1155500,uvex_1277,U,1.22,0.048,137.2,33
20151103,r1155501,uvex_1277,g,1.05,0.053,159.2,127
20151103,r1155502,uvex_1283,r,1.00,0.045,190.5,478
20151103,r1155503,uvex_1283,U,1.29,0.070,136.3,62
20151103,r1155504,uvex_1283,g,1.10,0.051,156.2,227
20151103,r1155505,uvex_1283o,r,1.11,0.050,186.7,444
20151103,r1155506,uvex_1283o,U,1.21,0.052,141.7,64
20151103,r1155507,uvex_1283o,g,1.11,0.033,159.3,233
20151103,r1155508,uvex_1284,r,1.06,0.069,186.9,276
20151103,r1155509,uvex_1284,U,1.20,0.052,136.1,51
20151103,r1155510,uvex_1284,g,1.10,0.051,158.4,145
20151103,r1155511,uvex_1285,r,1.07,0.064,195.0,523
20151103,r1155512,uvex_1285,U,1.25,0.039,144.8,78
20151103,r1155513,uvex_1285,g,1.13,0.040,155.4,262
20151103,r1155514,uvex_1285o,r,1.12,0.069,187.9,519
20151103,r1155515,uvex_1285o,U,1.29,0.042,142.5,85
20151103,r1155516,uvex_1285o,g,1.12,0.044,161.3,299
20151103,r1155517,uvex_1288,r,1.12,0.068,187.9,525
20151103,r1155518,uvex_1288,U,1.19,0.056,148.8,83
20151103,r1155519,uvex_1288,g,1.09,0.056,160.2,320
20151103,r1155520,uvex_1288o,r,1.32,0.096,187.4,412
20151103,r1155521,uvex_1288o,U,1.22,0.044,143.4,93
20151103,r1155522,uvex_1288o,g,1.12,0.042,161.2,290
20151103,r1155523,uvex_1289,r,1.13,0.040,170.9,242
20151103,r1155524,uvex_1289,U,1.24,0.042,146.2,44
20151103,r1155525,uvex_1289,g,1.14,0.061,163.1,120
20151103,r1155526,uvex_1289o,r,0.99,0.061,194.4,276
20151103,r1155527,uvex_1289o,U,1.15,0.047,148.3,42
20151103,r1155528,uvex_1289o,g,1.07,0.060,163.8,127
20151103,r1155529,uvex_1293,r,1.07,0.049,194.7,197
20151103,r1155530,uvex_1293,U,1.17,0.047,147.2,52
20151103,r1155531,uvex_1293,g,0.99,0.057,163.7,127
20151103,r1155532,uvex_1301o,r,0.98,0.095,194.6,297
20151103,r1155533,uvex_1301o,U,1.21,0.039,148.3,31
20151103,r1155534,uvex_1301o,g,1.05,0.045,163.8,120
20151103,r1155535,uvex_1313,r,0.97,0.052,183.4,475
20151103,r1155536,uvex_1313,U,1.14,0.035,143.6,64
20151103,r1155537,uvex_1313,g,1.06,0.067,162.8,218
20151103,r1155538,uvex_1313o,r,1.24,0.127,192.6,182
20151103,r1155539,uvex_1313o,U,1.06,0.063,144.5,76
20151103,r1155540,uvex_1313o,g,0.95,0.041,160.1,253
20151103,r1155541,uvex_1315,r,0.91,0.072,194.6,718
20151103,r1155542,uvex_1315,U,1.06,0.045,149.4,101
20151103,r1155543,uvex_1315,g,1.03,0.050,161.7,357
20151103,r1155544,uvex_1315o,r,1.04,0.061,199.3,575
20151103,r1155545,uvex_1315o,U,1.12,0.049,149.2,99
20151103,r1155546,uvex_1315o,g,1.06,0.069,166.6,326
20151103,r1155547,uvex_1334o,r,1.09,0.043,195.8,175
20151103,r1155548,uvex_1334o,U,1.19,0.040,148.7,20
20151103,r1155549,uvex_1334o,g,1.06,0.058,165.1,100
20151103,r1155550,uvex_1335,r,0.95,0.040,188.9,362
20151103,r1155551,uvex_1335,U,1.25,0.030,149.0,41
20151103,r1155552,uvex_1335,g,1.09,0.061,165.1,159
20151103,r1155553,uvex_1335o,r,1.07,0.079,198.1,299
20151103,r1155554,uvex_1335o,U,1.20,0.035,155.0,41
20151103,r1155555,uvex_1335o,g,1.04,0.062,160.7,153
20151103,r1155556,uvex_1379o,r,0.97,0.055,191.2,516
20151103,r1155557,uvex_1379o,U,1.17,0.047,144.9,57
20151103,r1155558,uvex_1379o,g,1.07,0.074,156.3,235
20151103,r1155559,uvex_1405,r,1.04,0.066,197.6,503
20151103,r1155560,uvex_1405,U,1.23,0.059,150.0,56
20151103,r1155561,uvex_1405,g,1.11,0.049,151.7,249
20151103,r1155562,uvex_1405o,r,1.12,0.084,186.1,443
20151103,r1155563,uvex_1405o,U,1.18,0.047,150.3,50
20151103,r1155564,uvex_1405o,g,1.11,0.030,156.8,256
20151103,r1155565,uvex_1408,r,0.98,0.042,199.9,417
20151103,r1155566,uvex_1408,U,1.16,0.035,149.1,47
20151103,r1155567,uvex_1408,g,1.06,0.045,163.3,183
20151103,r1155568,uvex_1425,r,0.95,0.052,193.8,601
20151103,r1155569,uvex_1425,U,1.18,0.045,149.2,70
20151103,r1155570,uvex_1425,g,1.15,0.044,164.2,307
20151103,r1155571,uvex_1425o,r,1.04,0.081,195.4,589
20151103,r1155572,uvex_1425o,U,1.14,0.087,150.7,78
20151103,r1155573,uvex_1425o,g,0.96,0.051,162.8,387
20151103,r1155574,uvex_1436o,r,0.87,0.041,180.2,663
20151103,r1155575,uvex_1436o,U,1.19,0.054,151.8,55
20151103,r1155576,uvex_1436o,g,1.08,0.040,166.6,244
20151103,r1155577,uvex_1438,r,0.97,0.039,201.1,274
20151103,r1155578,uvex_1438,U,1.26,0.053,156.9,44
20151103,r1155579,uvex_1438,g,1.15,0.040,165.4,125
20151103,r1155580,uvex_1438o,r,1.02,0.040,192.3,296
20151103,r1155581,uvex_1438o,U,1.30,0.033,163.6,35
20151103,r1155582,uvex_1438o,g,1.12,0.050,165.0,139
20151103,r1155583,uvex_1439,r,1.00,0.043,174.0,466
20151103,r1155584,uvex_1439,U,1.23,0.059,150.7,66
20151103,r1155585,uvex_1439,g,1.08,0.045,163.2,254
20151103,r1155586,uvex_1439o,r,1.02,0.048,201.5,466
20151103,r1155587,uvex_1439o,U,1.27,0.059,154.6,54
20151103,r1155588,uvex_1439o,g,1.15,0.059,167.2,223
20151103,r1155589,uvex_1440,r,1.05,0.037,201.7,514
20151103,r1155590,uvex_1440,U,1.29,0.043,160.8,54
20151103,r1155591,uvex_1440,g,1.17,0.032,171.7,225
20151103,r1155592,uvex_1440o,r,1.18,0.062,211.3,487
20151103,r1155593,uvex_1440o,U,1.34,0.065,154.8,61
20151103,r1155594,uvex_1440o,g,1.11,0.039,164.9,278
20151103,r1155595,uvex_1454,r,1.06,0.069,205.3,404
20151103,r1155596,uvex_1454,U,1.24,0.054,155.6,47
20151103,r1155597,uvex_1454,g,1.08,0.040,166.3,201
20151103,r1155598,uvex_1454o,r,1.06,0.069,198.4,458
20151103,r1155599,uvex_1454o,U,1.28,0.054,154.1,55
20151103,r1155600,uvex_1454o,g,1.17,0.057,166.1,208
20151103,r1155601,uvex_1456,r,1.00,0.039,201.5,453
20151103,r1155602,uvex_1456,U,1.37,0.071,160.0,71
20151103,r1155603,uvex_1456,g,1.07,0.052,169.0,245
20151103,r1155604,uvex_1456o,r,0.99,0.050,212.5,514
20151103,r1155605,uvex_1456o,U,1.33,0.085,154.4,74
20151103,r1155606,uvex_1456o,g,1.22,0.073,176.2,216
20151103,r1155607,uvex_1457,r,0.94,0.043,210.6,530
20151103,r1155608,uvex_1457,U,1.26,0.074,153.3,60
20151103,r1155609,uvex_1457,g,1.16,0.067,169.2,229
20151103,r1155610,uvex_2074,r,1.00,0.099,213.2,876
20151103,r1155611,uvex_2074,U,1.16,0.082,157.1,191
20151103,r1155612,uvex_2074,g,0.95,0.057,151.0,688
20151103,r1155613,uvex_2074o,r,0.87,0.065,184.1,1155
20151103,r1155614,uvex_2074o,U,1.15,0.099,150.3,201
20151103,r1155615,uvex_2074o,g,0.96,0.063,158.7,709
20151103,r1155616,uvex_2076,r,0.89,0.107,189.1,759
20151103,r1155617,uvex_2076,U,1.13,0.081,143.0,125
20151103,r1155618,uvex_2076,g,0.95,0.069,154.0,484
20151103,r1155619,uvex_1469o,r,1.02,0.085,202.8,531
20151103,r1155620,uvex_1469o,U,1.34,0.078,151.4,48
20151103,r1155621,uvex_1469o,g,1.14,0.051,162.8,245
20151103,r1155622,uvex_1494o,r,1.05,0.057,169.8,664
20151103,r1155623,uvex_1494o,U,1.25,0.063,145.0,76
20151103,r1155624,uvex_1494o,g,1.13,0.070,145.5,343
20151103,r1155625,uvex_1519,r,0.93,0.059,212.1,707
20151103,r1155626,uvex_1519,U,1.25,0.094,155.7,115
20151103,r1155627,uvex_1519,g,1.17,0.082,165.3,329
20151103,r1155628,uvex_1519o,r,0.99,0.056,179.5,724
20151103,r1155629,uvex_1519o,U,1.25,0.106,156.6,119
20151103,r1155630,uvex_1519o,g,1.08,0.081,151.4,406
20151103,r1155631,uvex_1538,r,1.00,0.083,217.6,488
20151103,r1155632,uvex_1538,U,1.33,0.119,164.6,68
20151103,r1155633,uvex_1538,g,1.12,0.048,150.9,257
20151103,r1155634,uvex_1539,r,1.07,0.064,221.9,564
20151103,r1155635,uvex_1539,U,1.33,0.124,150.5,64
20151103,r1155636,uvex_1539,g,1.14,0.063,167.2,289
20151103,r1155637,uvex_1540,r,0.96,0.065,225.8,530
20151103,r1155638,uvex_1540,U,1.39,0.134,171.3,20
20151103,r1155639,uvex_1540,g,0.97,0.088,173.0,287
20151103,r1155640,uvex_1545,r,0.97,0.048,224.4,511
20151103,r1155641,uvex_1545,U,1.35,0.083,160.9,45
20151103,r1155642,uvex_1545,g,1.18,0.057,168.4,250
20151103,r1155643,uvex_1545o,r,1.11,0.082,231.1,446
20151103,r1155644,uvex_1545o,U,1.37,0.087,161.3,42
20151103,r1155645,uvex_1545o,g,1.17,0.063,173.5,246
20151103,r1155646,uvex_1610,r,0.96,0.036,233.7,459
20151103,r1155647,uvex_1610,U,1.22,0.064,160.2,34
20151103,r1155648,uvex_1610,g,1.22,0.043,178.1,143
20151103,r1155649,uvex_1610o,r,1.06,0.069,229.5,412
20151103,r1155650,uvex_1610o,U,1.31,0.093,167.5,34
20151103,r1155651,uvex_1610o,g,1.22,0.067,188.2,148
20151103,r1155652,uvex_1614o,r,1.02,0.090,239.9,373
20151103,r1155653,uvex_1614o,U,1.39,0.059,177.6,15
20151103,r1155654,uvex_1614o,g,1.16,0.094,165.9,171
20151103,r1155655,uvex_1620o,r,1.08,0.071,192.6,575
20151103,r1155656,uvex_1620o,U,1.43,0.131,183.4,63
20151103,r1155657,uvex_1620o,g,1.32,0.057,222.1,285
20151103,r1155658,uvex_1621,r,1.18,0.134,279.5,161
20151103,r1155659,uvex_1621,U,1.32,0.085,220.5,41
20151103,r1155660,uvex_1621,g,1.24,0.081,306.7,170
20151103,r1155661,uvex_1621o,r,1.07,0.049,317.6,363
20151103,r1155662,uvex_1621o,U,1.25,0.059,302.8,58
20151103,r1155663,uvex_1621o,g,1.21,0.058,486.6,190
20151103,r1155664,uvex_1729,r,1.09,0.069,435.2,451
20151103,r1155665,uvex_1729,U,1.37,0.118,506.1,41
20151103,r1155666,uvex_1729,g,1.20,0.089,980.0,208
20151103,r1155667,uvex_1729o,r,1.14,0.117,766.0,362
20151103,r1155668,uvex_1729o,U,1.26,0.110,519.8,56
20151103,r1155669,uvex_1729o,g,1.19,0.102,2235.4,216
20151103,r1155670,uvex_1732,r,1.01,0.059,1789.7,554
20151103,r1155671,uvex_1732,U,1.31,0.128,1301.6,37
20151103,r1155672,uvex_1732,g,1.20,0.096,6005.5,285
20151103,r1155673,sa98-650,r,0.98,0.087,839.1,355
20151103,r1155674,sa98-650,U,1.24,0.123,1493.1,82
20151103,r1155675,sa98-650,g,0.98,0.067,2669.8,275
20151104,r1155738,wolf1346,r,0.84,0.091,287.0,140
20151104,r1155739,wolf1346,U,1.09,0.070,204.4,16
20151104,r1155740,wolf1346,g,0.97,0.052,292.8,102
20151104,r1155741,uvex_4313,r,1.30,0.105,629.2,1237
20151104,r1155742,uvex_4313,U,1.39,0.091,296.6,75
20151104,r1155743,uvex_4313,g,1.30,0.105,344.4,608
20151104,r1155744,uvex_4093o,r,1.37,0.089,343.4,56
20151104,r1155745,uvex_4093o,U,1.36,0.037,135.5,7
20151104,r1155746,uvex_4093o,g,1.34,0.112,163.6,28
20151104,r1155747,uvex_4321,r,0.95,0.095,141.7,460
20151104,r1155748,uvex_4321,U,1.18,0.105,31.4,84
20151104,r1155749,uvex_4321,g,1.12,0.064,45.5,219
20151104,r1155750,uvex_4374,r,1.12,0.086,93.9,243
20151104,r1155751,uvex_4374,U,1.37,0.124,21.6,18
20151104,r1155752,uvex_4374,g,1.14,0.062,50.7,116
20151104,r1155753,uvex_4375,r,1.16,0.109,139.0,123
20151104,r1155754,uvex_4375,U,1.43,0.054,19.8,12
20151104,r1155755,uvex_4375,g,1.13,0.062,42.6,82
20151104,r1155756,uvex_4376,r,1.15,0.089,133.3,270
20151104,r1155757,uvex_4376,U,1.33,0.129,17.3,22
